,5,10,25,50,100,200,300
10,0.11351975833342093,0.10044443436542863,0.10263221851764728,0.10629107094303311,0.10248607597892209,0.09599270754131381,0.09656197026240489
25,0.11751158506095037,0.09855530195943615,0.10656566158205225,0.09376419207362165,0.09578853439398857,0.10119330022390992,0.09502087094650567
50,0.3908196949693691,0.09954026255370167,0.09787473256032843,0.09971154074047862,0.0953843486004094,0.10151717137187234,0.09630174950489168
100,0.12103473834689316,0.11048238267603636,0.09800180997432938,0.09441360366777608,0.12422293838135832,0.09686459846780437,0.12016982876712148
200,0.12275385947747296,0.10282651368374164,0.1044673936560226,0.10152561615989823,0.0978977796430457,0.09717374556870664,0.10031164776950165
